gene	symbol	fm-bias	mut-freq	clust-bias
ENSG00000105700	KXD1	null	0.0103448275862	null
ENSG00000105701	FKBP8	null	0.00689655172414	null
ENSG00000105707	HPN	null	0.00344827586207	null
ENSG00000105726	ATP13A1	null	0.0103448275862	null
ENSG00000105737	GRIK5	null	0.00344827586207	null
ENSG00000105738	SIPA1L3	null	0.0137931034483	null
ENSG00000105750	ZNF85	null	0.00344827586207	null
ENSG00000105767	CADM4	null	0.00344827586207	null
ENSG00000105778	AVL9	null	0.0172413793103	null
ENSG00000105784	RUNDC3B	null	0.00689655172414	null
ENSG00000105819	PMPCB	null	0.0103448275862	null
ENSG00000105821	DNAJC2	null	0.00689655172414	null
ENSG00000105825	TFPI2	null	0.0172413793103	null
ENSG00000105851	PIK3CG	0.999999077166	0.0448275862069	null
ENSG00000105852	PON3	null	0.00344827586207	null
ENSG00000105855	ITGB8	null	0.00344827586207	null
ENSG00000105856	HBP1	null	0.00344827586207	null
ENSG00000105865	DUS4L	null	0.00689655172414	null
ENSG00000105866	SP4	null	0.00689655172414	null
ENSG00000105875	WDR91	null	0.00689655172414	null
ENSG00000105877	DNAH11	null	0.0413793103448	null
ENSG00000105894	PTN	null	0.00344827586207	null
ENSG00000105928	DFNA5	null	0.00344827586207	null
ENSG00000105929	ATP6V0A4	null	0.0206896551724	null
ENSG00000105939	ZC3HAV1	null	0.00689655172414	null
ENSG00000105948	TTC26	null	0.00344827586207	null
ENSG00000105953	OGDH	0.999999077166	0.0206896551724	null
ENSG00000105963	ADAP1	null	0.00689655172414	null
ENSG00000105967	TFEC	null	0.0103448275862	null
ENSG00000105976	MET	null	0.00689655172414	null
ENSG00000105982	RNF32	null	0.00344827586207	null
ENSG00000105983	LMBR1	null	0.0103448275862	null
ENSG00000105989	WNT2	null	0.0172413793103	null
ENSG00000105996	HOXA2	null	0.00344827586207	null
ENSG00000106003	LFNG	null	0.00344827586207	null
ENSG00000106006	HOXA6	null	0.0103448275862	null
ENSG00000106009	BRAT1	null	0.00344827586207	null
ENSG00000106012	IQCE	null	0.0137931034483	null
ENSG00000106031	HOXA13	null	0.00344827586207	null
ENSG00000106066	CPVL	null	0.0103448275862	null
ENSG00000106069	CHN2	0.999999077166	0.0206896551724	null
ENSG00000106070	GRB10	null	0.0103448275862	null
ENSG00000106078	COBL	null	0.0103448275862	null
ENSG00000106086	PLEKHA8	null	0.00689655172414	null
ENSG00000106100	NOD1	null	0.0103448275862	null
ENSG00000106113	CRHR2	null	0.00344827586207	null
ENSG00000106123	EPHB6	0.737791277353	0.0413793103448	null
ENSG00000106125	FAM188B	null	0.0103448275862	null
ENSG00000106128	GHRHR	null	0.0137931034483	null
ENSG00000106178	CCL24	null	0.00689655172414	null
ENSG00000106236	NPTX2	null	0.0344827586207	null
ENSG00000106258	CYP3A5	null	0.0137931034483	null
ENSG00000106261	ZKSCAN1	null	0.00344827586207	null
ENSG00000106278	PTPRZ1	null	0.0103448275862	null
ENSG00000106290	TAF6	null	0.0172413793103	null
ENSG00000106302	HYAL4	null	0.00689655172414	null
ENSG00000106304	SPAM1	null	0.0137931034483	null
ENSG00000106331	PAX4	null	0.00344827586207	null
ENSG00000106333	PCOLCE	null	0.0103448275862	null
ENSG00000106336	FBXO24	null	0.0137931034483	null
ENSG00000106344	RBM28	null	0.0103448275862	null
ENSG00000106346	USP42	null	0.0103448275862	null
ENSG00000106348	IMPDH1	null	0.00689655172414	null
ENSG00000106366	SERPINE1	null	0.00689655172414	null
ENSG00000106384	MOGAT3	null	0.00344827586207	null
ENSG00000106397	PLOD3	null	0.00344827586207	null
ENSG00000106404	CLDN15	null	0.00689655172414	null
ENSG00000106410	NOBOX	null	0.0172413793103	null
ENSG00000106436	MYL10	null	0.00344827586207	null
ENSG00000106459	NRF1	null	0.00344827586207	null
ENSG00000106462	EZH2	null	0.0137931034483	null
ENSG00000106477	CEP41	null	0.00344827586207	null
ENSG00000106479	ZNF862	null	0.00344827586207	null
ENSG00000106484	MEST	null	0.00689655172414	null
ENSG00000106526	ACTR3C	null	0.00344827586207	null
ENSG00000106546	AHR	null	0.0137931034483	null
ENSG00000106554	CHCHD3	null	0.00344827586207	null
ENSG00000106560	GIMAP2	null	0.00344827586207	null
ENSG00000106571	GLI3	null	0.00689655172414	null
ENSG00000106591	MRPL32	null	0.00689655172414	null
ENSG00000106608	URGCP	null	0.00689655172414	null
ENSG00000106617	PRKAG2	null	0.00344827586207	null
ENSG00000106624	AEBP1	null	0.00689655172414	null
ENSG00000106633	GCK	null	0.00689655172414	null
ENSG00000106665	CLIP2	null	0.0103448275862	null
ENSG00000106682	EIF4H	null	0.00689655172414	null
ENSG00000106689	LHX2	null	0.00344827586207	null
ENSG00000106714	CNTNAP3	null	0.0172413793103	null
ENSG00000106772	PRUNE2	null	0.0137931034483	null
ENSG00000106785	TRIM14	null	0.00344827586207	null
ENSG00000106789	CORO2A	null	0.00344827586207	null
ENSG00000106799	TGFBR1	null	0.00689655172414	null
ENSG00000106804	C5	null	0.00344827586207	null
ENSG00000106823	ECM2	null	0.00344827586207	null
ENSG00000106829	TLE4	null	0.0103448275862	null
ENSG00000106853	PTGR1	null	0.00344827586207	null
ENSG00000106868	SUSD1	null	0.0103448275862	null
ENSG00000106948	AKNA	null	0.0103448275862	null
ENSG00000106952	TNFSF8	null	0.00344827586207	null
ENSG00000106976	DNM1	null	0.00689655172414	null
ENSG00000106991	ENG	null	0.00689655172414	null
ENSG00000106992	AK1	null	0.00344827586207	null
ENSG00000106993	CDC37L1	null	0.00344827586207	null
ENSG00000107036	KIAA1432	null	0.00344827586207	null
ENSG00000107099	DOCK8	0.874396571287	0.0379310344828	null
ENSG00000107104	KANK1	null	0.00689655172414	null
ENSG00000107105	ELAVL2	null	0.00344827586207	null
ENSG00000107140	TESK1	null	0.0137931034483	null
ENSG00000107147	KCNT1	null	0.0172413793103	null
ENSG00000107159	CA9	null	0.00344827586207	null
ENSG00000107165	TYRP1	null	0.00689655172414	null
ENSG00000107186	MPDZ	null	0.00689655172414	null
ENSG00000107187	LHX3	null	0.0103448275862	null
ENSG00000107242	PIP5K1B	null	0.0137931034483	null
ENSG00000107249	GLIS3	null	0.00689655172414	null
ENSG00000107262	BAG1	null	0.00344827586207	null
ENSG00000107282	APBA1	null	0.00689655172414	null
ENSG00000107290	SETX	null	0.00344827586207	null
ENSG00000107295	SH3GL2	null	0.00344827586207	null
ENSG00000107338	SHB	null	0.0103448275862	null
ENSG00000107362	ABHD17B	null	0.00344827586207	null
ENSG00000107371	EXOSC3	null	0.00344827586207	null
ENSG00000107404	DVL1	null	0.00344827586207	null
ENSG00000107438	PDLIM1	null	0.00344827586207	null
ENSG00000107447	DNTT	null	0.00689655172414	null
ENSG00000107518	ATRNL1	null	0.0103448275862	null
ENSG00000107554	DNMBP	null	0.0137931034483	null
ENSG00000107560	RAB11FIP2	null	0.00344827586207	null
ENSG00000107562	CXCL12	null	0.00344827586207	null
ENSG00000107581	EIF3A	null	0.00689655172414	null
ENSG00000107611	CUBN	null	0.0137931034483	null
ENSG00000107618	RBP3	null	0.0103448275862	null
ENSG00000107623	GDF10	null	0.00689655172414	null
ENSG00000107651	SEC23IP	null	0.00344827586207	null
ENSG00000107736	CDH23	0.999999077166	0.0206896551724	null
ENSG00000107738	C10orf54	null	0.00344827586207	null
ENSG00000107745	MICU1	null	0.00344827586207	null
ENSG00000107758	PPP3CB	null	0.00344827586207	null
ENSG00000107796	ACTA2	null	0.00689655172414	null
ENSG00000107815	C10orf2	null	0.00689655172414	null
ENSG00000107854	TNKS2	null	0.00689655172414	null
ENSG00000107859	PITX3	null	0.00344827586207	null
ENSG00000107863	ARHGAP21	null	0.0137931034483	null
ENSG00000107890	ANKRD26	null	0.00689655172414	null
ENSG00000107902	LHPP	null	0.00344827586207	null
ENSG00000107929	LARP4B	null	0.00344827586207	null
ENSG00000107954	NEURL	null	0.00344827586207	null
ENSG00000107968	MAP3K8	null	0.00344827586207	null
ENSG00000107984	DKK1	null	0.00344827586207	null
ENSG00000108001	EBF3	null	0.0103448275862	null
ENSG00000108018	SORCS1	null	0.00689655172414	null
ENSG00000108021	FAM208B	null	0.00689655172414	null
ENSG00000108055	SMC3	null	0.0172413793103	null
ENSG00000108094	CUL2	null	0.00344827586207	null
ENSG00000108175	ZMIZ1	null	0.0137931034483	null
ENSG00000108239	TBC1D12	null	0.00344827586207	null
ENSG00000108242	CYP2C18	null	0.0103448275862	null
ENSG00000108244	KRT23	null	0.00689655172414	null
ENSG00000108264	TADA2A	null	0.00344827586207	null
ENSG00000108272	DHRS11	null	0.00689655172414	null
ENSG00000108292	MLLT6	null	0.00344827586207	null
ENSG00000108306	FBXL20	null	0.00344827586207	null
ENSG00000108352	RAPGEFL1	null	0.00344827586207	null
ENSG00000108370	RGS9	null	0.0137931034483	null
ENSG00000108375	RNF43	null	0.0103448275862	null
ENSG00000108379	WNT3	null	0.00344827586207	null
ENSG00000108384	RAD51C	null	0.00689655172414	null
ENSG00000108387	SEPT4	null	0.0137931034483	null
ENSG00000108389	MTMR4	null	0.0103448275862	null
ENSG00000108406	DHX40	null	0.00344827586207	null
ENSG00000108417	KRT37	null	0.0137931034483	null
ENSG00000108424	KPNB1	null	0.00344827586207	null
ENSG00000108469	RECQL5	null	0.0103448275862	null
ENSG00000108479	GALK1	null	0.00689655172414	null
ENSG00000108506	INTS2	null	0.00689655172414	null
ENSG00000108510	MED13	null	0.0137931034483	null
ENSG00000108515	ENO3	null	0.00344827586207	null
ENSG00000108528	SLC25A11	null	0.00344827586207	null
ENSG00000108557	RAI1	null	0.00344827586207	null
ENSG00000108559	NUP88	null	0.00689655172414	null
ENSG00000108576	SLC6A4	null	0.00689655172414	null
ENSG00000108582	CPD	null	0.00689655172414	null
ENSG00000108588	CCDC47	null	0.00344827586207	null
ENSG00000108591	DRG2	null	0.00344827586207	null
ENSG00000108602	ALDH3A1	null	0.0103448275862	null
ENSG00000108604	SMARCD2	null	0.00689655172414	null
ENSG00000108654	DDX5	null	0.0137931034483	null
ENSG00000108684	ASIC2	null	0.0137931034483	null
ENSG00000108691	CCL2	null	0.00344827586207	null
ENSG00000108733	PEX12	null	0.00689655172414	null
ENSG00000108753	HNF1B	null	0.0103448275862	null
ENSG00000108759	KRT32	null	0.00344827586207	null
ENSG00000108771	DHX58	null	0.00689655172414	null
ENSG00000108797	CNTNAP1	null	0.0137931034483	null
ENSG00000108798	ABI3	null	0.0172413793103	null
ENSG00000108821	COL1A1	null	0.0103448275862	null
ENSG00000108823	SGCA	null	0.00689655172414	null
ENSG00000108828	VAT1	null	0.00689655172414	null
ENSG00000108846	ABCC3	null	0.00344827586207	null
ENSG00000108878	CACNG1	null	0.00344827586207	null
ENSG00000108924	HLF	null	0.00344827586207	null
ENSG00000108932	SLC16A6	null	0.00344827586207	null
ENSG00000108947	EFNB3	null	0.00344827586207	null
ENSG00000108950	FAM20A	null	0.00344827586207	null
ENSG00000108953	YWHAE	null	0.00689655172414	null
ENSG00000108960	MMD	null	0.00344827586207	null
ENSG00000108963	DPH1	null	0.00344827586207	null
ENSG00000109047	RCVRN	null	0.00344827586207	null
ENSG00000109061	MYH1	null	0.0310344827586	null
ENSG00000109063	MYH3	null	0.00689655172414	null
ENSG00000109079	TNFAIP1	null	0.00689655172414	null
ENSG00000109089	CDR2L	null	0.00344827586207	null
ENSG00000109101	FOXN1	null	0.0172413793103	null
ENSG00000109111	SUPT6H	null	0.00344827586207	null
ENSG00000109118	PHF12	null	0.0137931034483	null
ENSG00000109132	PHOX2B	null	0.00344827586207	null
ENSG00000109158	GABRA4	null	0.0206896551724	null
ENSG00000109163	GNRHR	null	0.00344827586207	null
ENSG00000109180	OCIAD1	null	0.00689655172414	null
ENSG00000109181	UGT2B10	null	0.0103448275862	null
ENSG00000109182	CWH43	null	0.00344827586207	null
ENSG00000109184	DCUN1D4	null	0.00344827586207	null
ENSG00000109189	USP46	null	0.00344827586207	null
ENSG00000109205	ODAM	null	0.00344827586207	null
ENSG00000109265	KIAA1211	null	0.0103448275862	null
ENSG00000109321	AREG	null	0.00344827586207	null
ENSG00000109339	MAPK10	null	0.00344827586207	null
ENSG00000109436	TBC1D9	null	0.0103448275862	null
ENSG00000109445	ZNF330	null	0.00344827586207	null
ENSG00000109452	INPP4B	null	0.00344827586207	null
ENSG00000109471	IL2	null	0.00344827586207	null
ENSG00000109501	WFS1	null	0.00344827586207	null
ENSG00000109536	FRG1	null	0.00689655172414	null
ENSG00000109586	GALNT7	null	0.00689655172414	null
ENSG00000109618	SEPSECS	null	0.00689655172414	null
ENSG00000109625	CPZ	null	0.0137931034483	null
ENSG00000109667	SLC2A9	null	0.0379310344828	null
ENSG00000109670	FBXW7	null	0.00344827586207	null
ENSG00000109674	NEIL3	null	0.00344827586207	null
ENSG00000109684	CLNK	null	0.0103448275862	null
ENSG00000109685	WHSC1	null	0.0103448275862	null
ENSG00000109686	SH3D19	null	0.00344827586207	null
ENSG00000109705	NKX3-2	null	0.00689655172414	null
ENSG00000109736	MFSD10	null	0.00689655172414	null
ENSG00000109743	BST1	null	0.00344827586207	null
ENSG00000109756	RAPGEF2	null	0.00344827586207	null
ENSG00000109758	HGFAC	null	0.00689655172414	null
ENSG00000109775	UFSP2	null	0.00344827586207	null
ENSG00000109787	KLF3	null	0.00344827586207	null
ENSG00000109790	KLHL5	null	0.00689655172414	null
ENSG00000109805	NCAPG	null	0.0103448275862	null
ENSG00000109814	UGDH	null	0.00344827586207	null
ENSG00000109832	DDX25	null	0.00689655172414	null
ENSG00000109927	TECTA	null	0.0241379310345	null
ENSG00000109944	C11orf63	null	0.00689655172414	null
ENSG00000109991	P2RX3	null	0.00344827586207	null
ENSG00000110002	VWA5A	null	0.00344827586207	null
ENSG00000110011	DNAJC4	null	0.00689655172414	null
ENSG00000110025	SNX15	null	0.00344827586207	null
ENSG00000110031	LPXN	null	0.0103448275862	null
ENSG00000110042	DTX4	null	0.0137931034483	null
ENSG00000110046	ATG2A	null	0.00689655172414	null
ENSG00000110048	OSBP	null	0.00689655172414	null
ENSG00000110057	UNC93B1	null	0.00689655172414	null
ENSG00000110066	SUV420H1	null	0.00344827586207	null
ENSG00000110076	NRXN2	null	0.00344827586207	null
ENSG00000110077	MS4A6A	null	0.00344827586207	null
ENSG00000110079	MS4A4A	null	0.00344827586207	null
ENSG00000110090	CPT1A	null	0.00689655172414	null
ENSG00000110107	PRPF19	null	0.00344827586207	null
ENSG00000110108	TMEM109	null	0.00689655172414	null
ENSG00000110148	CCKBR	null	0.00344827586207	null
ENSG00000110171	TRIM3	null	0.00689655172414	null
ENSG00000110172	CHORDC1	null	0.00344827586207	null
ENSG00000110195	FOLR1	null	0.00344827586207	null
ENSG00000110218	PANX1	null	0.00344827586207	null
ENSG00000110237	ARHGEF17	null	0.0103448275862	null
ENSG00000110243	APOA5	null	0.00344827586207	null
ENSG00000110244	APOA4	null	0.00344827586207	null
ENSG00000110318	KIAA1377	null	0.0103448275862	null
ENSG00000110324	IL10RA	null	0.00344827586207	null
ENSG00000110328	GALNT18	null	0.00689655172414	null
ENSG00000110330	BIRC2	null	0.00344827586207	null
ENSG00000110344	UBE4A	null	0.00344827586207	null
ENSG00000110367	DDX6	null	0.00344827586207	null
ENSG00000110395	CBL	null	0.00344827586207	null
ENSG00000110400	PVRL1	null	0.00689655172414	null
ENSG00000110422	HIPK3	null	0.00689655172414	null
ENSG00000110427	KIAA1549L	null	0.00689655172414	null
ENSG00000110436	SLC1A2	null	0.00344827586207	null
ENSG00000110448	CD5	null	0.00689655172414	null
ENSG00000110455	ACCS	null	0.00344827586207	null
ENSG00000110497	AMBRA1	null	0.00689655172414	null
ENSG00000110514	MADD	null	0.00689655172414	null
ENSG00000110675	ELMOD1	null	0.00689655172414	null
ENSG00000110680	CALCA	null	0.00344827586207	null
ENSG00000110693	SOX6	null	0.00344827586207	null
ENSG00000110713	NUP98	null	0.0241379310345	null
ENSG00000110723	EXPH5	null	0.0137931034483	null
ENSG00000110756	HPS5	null	0.00344827586207	null
ENSG00000110768	GTF2H1	null	0.00689655172414	null
ENSG00000110777	POU2AF1	null	0.00689655172414	null
ENSG00000110799	VWF	0.874396571287	0.0310344827586	null
ENSG00000110811	LEPREL2	null	0.0103448275862	null
ENSG00000110841	PPFIBP1	null	0.0103448275862	null
ENSG00000110844	PRPF40B	null	0.0103448275862	null
ENSG00000110876	SELPLG	null	0.00689655172414	null
ENSG00000110880	CORO1C	null	0.00344827586207	null
ENSG00000110887	DAO	null	0.0137931034483	null
ENSG00000110888	CAPRIN2	null	0.00344827586207	null
ENSG00000110906	KCTD10	null	0.00344827586207	null
ENSG00000110921	MVK	null	0.00344827586207	null
ENSG00000110925	CSRNP2	null	0.00344827586207	null
ENSG00000110934	BIN2	null	0.00689655172414	null
ENSG00000110955	ATP5B	null	0.00344827586207	null
ENSG00000110975	SYT10	null	0.00344827586207	null
ENSG00000111012	CYP27B1	null	0.0206896551724	null
ENSG00000111046	MYF6	null	0.00689655172414	null
ENSG00000111049	MYF5	null	0.0103448275862	null
ENSG00000111057	KRT18	null	0.0103448275862	null
ENSG00000111087	GLI1	null	0.0206896551724	null
ENSG00000111110	PPM1H	null	0.00344827586207	null
ENSG00000111145	ELK3	null	0.00689655172414	null
ENSG00000111186	WNT5B	null	0.00344827586207	null
ENSG00000111199	TRPV4	null	0.0137931034483	null
ENSG00000111206	FOXM1	null	0.00344827586207	null
ENSG00000111218	PRMT8	null	0.00344827586207	null
ENSG00000111237	VPS29	null	0.00344827586207	null
ENSG00000111249	CUX2	null	0.0241379310345	null
ENSG00000111262	KCNA1	null	0.00344827586207	null
ENSG00000111269	CREBL2	null	0.00344827586207	null
ENSG00000111271	ACAD10	null	0.00344827586207	null
ENSG00000111276	CDKN1B	null	0.00344827586207	null
ENSG00000111319	SCNN1A	null	0.00689655172414	null
ENSG00000111321	LTBR	null	0.00344827586207	null
ENSG00000111335	OAS2	null	0.0103448275862	null
ENSG00000111339	ART4	null	0.00689655172414	null
ENSG00000111344	RASAL1	null	0.00344827586207	null
ENSG00000111361	EIF2B1	null	0.00689655172414	null
ENSG00000111371	SLC38A1	null	0.00689655172414	null
ENSG00000111404	RERGL	null	0.0137931034483	null
ENSG00000111432	FZD10	null	0.0103448275862	null
ENSG00000111452	GPR133	null	0.0206896551724	null
ENSG00000111530	CAND1	null	0.00344827586207	null
ENSG00000111536	IL26	null	0.00689655172414	null
ENSG00000111537	IFNG	null	0.00689655172414	null
ENSG00000111554	MDM1	null	0.00689655172414	null
ENSG00000111581	NUP107	null	0.00689655172414	null
ENSG00000111596	CNOT2	null	0.00344827586207	null
ENSG00000111602	TIMELESS	null	0.00344827586207	null
ENSG00000111605	CPSF6	null	0.0137931034483	null
ENSG00000111640	GAPDH	null	0.00344827586207	null
ENSG00000111641	NOP2	null	0.00344827586207	null
ENSG00000111642	CHD4	null	0.00689655172414	null
ENSG00000111647	UHRF1BP1L	0.997345185243	0.0172413793103	null
ENSG00000111665	CDCA3	null	0.00344827586207	null
ENSG00000111674	ENO2	null	0.00344827586207	null
ENSG00000111676	ATN1	null	0.0137931034483	null
ENSG00000111678	C12ORF57	null	0.00689655172414	null
ENSG00000111679	PTPN6	null	0.0137931034483	null
ENSG00000111696	NT5DC3	null	0.00344827586207	null
ENSG00000111700	SLCO1B3	null	0.0206896551724	null
ENSG00000111701	APOBEC1	null	0.0103448275862	null
ENSG00000111704	NANOG	null	0.00689655172414	null
ENSG00000111707	SUDS3	null	0.00344827586207	null
ENSG00000111713	GYS2	null	0.00344827586207	null
ENSG00000111727	HCFC2	null	0.00344827586207	null
ENSG00000111728	ST8SIA1	null	0.00344827586207	null
ENSG00000111731	C2CD5	null	0.00344827586207	null
ENSG00000111732	AICDA	null	0.0137931034483	null
ENSG00000111752	PHC1	null	0.00344827586207	null
ENSG00000111783	RFX4	null	0.0103448275862	null
ENSG00000111785	RIC8B	null	0.00689655172414	null
ENSG00000111799	COL12A1	null	0.0172413793103	null
ENSG00000111801	BTN3A3	null	0.00344827586207	null
ENSG00000111802	TDP2	null	0.00689655172414	null
ENSG00000111816	FRK	null	0.00689655172414	null
ENSG00000111817	DSE	null	0.0103448275862	null
ENSG00000111834	RSPH4A	null	0.00344827586207	null
ENSG00000111846	GCNT2	null	0.00344827586207	null
ENSG00000111879	FAM184A	null	0.00344827586207	null
ENSG00000111885	MAN1A1	null	0.00344827586207	null
ENSG00000111907	TPD52L1	null	0.00344827586207	null
ENSG00000111912	NCOA7	null	0.00344827586207	null
ENSG00000111961	SASH1	null	0.0103448275862	null
ENSG00000111962	UST	null	0.00344827586207	null
ENSG00000111981	ULBP1	null	0.00689655172414	null
ENSG00000112041	TULP1	null	0.00689655172414	null
ENSG00000112053	SLC26A8	null	0.0103448275862	null
ENSG00000112077	RHAG	null	0.00689655172414	null
ENSG00000112078	KCTD20	null	0.00344827586207	null
ENSG00000112081	SRSF3	null	0.00344827586207	null
ENSG00000112118	MCM3	null	0.00689655172414	null
ENSG00000112130	RNF8	null	0.00344827586207	null
ENSG00000112137	PHACTR1	null	0.00344827586207	null
ENSG00000112144	ICK	null	0.00344827586207	null
ENSG00000112159	MDN1	null	0.0103448275862	null
